DATE;TIME_FROM;TIME_TO;RZSALDO_AFRR_50HERTZ_POS_OP_[MW];RZSALDO_AFRR_50HERTZ_NEG_OP_[MW];RZSALDO_AFRR_50HERTZ_POS_QA_[MW];RZSALDO_AFRR_50HERTZ_NEG_QA_[MW];RZSALDO_AFRR_TRANSNETBW_POS_OP_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_OP_[MW];RZSALDO_AFRR_TRANSNETBW_POS_QA_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_QA_[MW];RZSALDO_AFRR_TENNET_POS_OP_[MW];RZSALDO_AFRR_TENNET_NEG_OP_[MW];RZSALDO_AFRR_TENNET_POS_QA_[MW];RZSALDO_AFRR_TENNET_NEG_QA_[MW];RZSALDO_AFRR_AMPRION_POS_OP_[MW];RZSALDO_AFRR_AMPRION_NEG_OP_[MW];RZSALDO_AFRR_AMPRION_POS_QA_[MW];RZSALDO_AFRR_AMPRION_NEG_QA_[MW];50HZ_mFRR_ACT_POS_OP_PT15M;50HZ_mFRR_ACT_NEG_OP_PT15M;50HZ_mFRR_ACT_POS_QA_PT15M;50HZ_mFRR_ACT_NEG_QA_PT15M;TRANSNETBW_mFRR_ACT_POS_OP_PT15M;TRANSNETBW_mFRR_ACT_NEG_OP_PT15M;TRANSNETBW_mFRR_ACT_POS_QA_PT15M;TRANSNETBW_mFRR_ACT_NEG_QA_PT15M;TENNET_mFRR_ACT_POS_OP_PT15M;TENNET_mFRR_ACT_NEG_OP_PT15M;TENNET_mFRR_ACT_POS_QA_PT15M;TENNET_mFRR_ACT_NEG_QA_PT15M;AMPRION_mFRR_ACT_POS_OP_PT15M;AMPRION_mFRR_ACT_NEG_OP_PT15M;AMPRION_mFRR_ACT_POS_QA_PT15M;AMPRION_mFRR_ACT_NEG_QA_PT15M
09.07.2021;07:30;07:45;55,298;1,730;n/a;n/a;353,357;0,000;n/a;n/a;59,814;2,920;n/a;n/a;93,958;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;07:45;08:00;62,973;0,110;n/a;n/a;260,330;0,000;n/a;n/a;50,617;3,175;n/a;n/a;47,263;0,099;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;08:00;08:15;35,301;0,000;n/a;n/a;89,249;0,000;n/a;n/a;30,775;17,421;n/a;n/a;0,181;2,714;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;08:15;08:30;24,034;0,000;n/a;n/a;62,311;0,047;n/a;n/a;24,000;4,183;n/a;n/a;0,000;3,875;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;08:30;08:45;26,250;0,000;n/a;n/a;105,489;0,196;n/a;n/a;28,934;3,965;n/a;n/a;0,062;1,886;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;08:45;09:00;17,824;0,000;n/a;n/a;34,838;0,047;n/a;n/a;14,908;3,543;n/a;n/a;0,000;1,819;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;09:00;09:15;0,868;9,626;n/a;n/a;0,375;21,232;n/a;n/a;2,310;5,913;n/a;n/a;0,001;2,219;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;09:15;09:30;0,034;83,352;n/a;n/a;0,004;174,930;n/a;n/a;0,127;17,461;n/a;n/a;0,000;28,171;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;09:30;09:45;0,000;105,284;n/a;n/a;0,044;172,438;n/a;n/a;1,344;19,739;n/a;n/a;0,000;35,892;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;09:45;10:00;0,000;103,797;n/a;n/a;0,000;193,851;n/a;n/a;0,130;18,000;n/a;n/a;0,000;33,135;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;10:00;10:15;0,507;36,176;n/a;n/a;1,643;82,408;n/a;n/a;0,412;16,088;n/a;n/a;0,000;21,365;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;10:15;10:30;0,257;52,698;n/a;n/a;1,889;82,617;n/a;n/a;1,955;13,589;n/a;n/a;0,000;24,166;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;10:30;10:45;0,788;3,786;n/a;n/a;0,706;5,484;n/a;n/a;0,992;4,884;n/a;n/a;0,053;6,857;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;10:45;11:00;0,537;12,640;n/a;n/a;0,820;15,672;n/a;n/a;1,065;4,490;n/a;n/a;0,175;4,445;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;11:00;11:15;64,736;0,644;n/a;n/a;223,788;0,042;n/a;n/a;52,865;8,152;n/a;n/a;5,621;1,325;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;11:15;11:30;129,972;0,000;n/a;n/a;340,811;0,000;n/a;n/a;81,275;3,151;n/a;n/a;13,745;0,002;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;11:30;11:45;90,009;0,000;n/a;n/a;236,972;0,072;n/a;n/a;57,732;3,028;n/a;n/a;6,597;0,238;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;11:45;12:00;9,570;0,000;n/a;n/a;30,042;3,249;n/a;n/a;10,038;3,886;n/a;n/a;0,004;1,738;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;12:00;12:15;12,331;7,045;n/a;n/a;21,913;29,244;n/a;n/a;8,666;8,762;n/a;n/a;0,129;4,236;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;12:15;12:30;0,104;78,116;n/a;n/a;0,000;209,889;n/a;n/a;1,319;9,427;n/a;n/a;0,000;30,654;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;12:30;12:45;0,414;25,490;n/a;n/a;0,011;65,822;n/a;n/a;1,588;5,192;n/a;n/a;0,000;21,742;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;12:45;13:00;0,144;68,239;n/a;n/a;0,195;158,229;n/a;n/a;0,400;9,057;n/a;n/a;0,000;29,062;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;13:00;13:15;0,807;15,245;n/a;n/a;0,479;34,440;n/a;n/a;0,583;4,167;n/a;n/a;0,000;13,025;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;13:15;13:30;0,349;38,707;n/a;n/a;1,616;100,441;n/a;n/a;0,582;6,780;n/a;n/a;0,000;16,796;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;13:30;13:45;0,625;20,147;n/a;n/a;4,073;56,453;n/a;n/a;4,390;5,957;n/a;n/a;0,000;12,237;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;13:45;14:00;0,073;15,452;n/a;n/a;7,059;47,125;n/a;n/a;1,649;5,110;n/a;n/a;0,000;14,930;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;14:00;14:15;0,110;2,047;n/a;n/a;7,392;19,280;n/a;n/a;3,392;4,490;n/a;n/a;0,075;6,927;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;14:15;14:30;4,056;17,732;n/a;n/a;27,189;41,448;n/a;n/a;6,977;5,321;n/a;n/a;0,488;10,184;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;14:30;14:45;0,000;107,145;n/a;n/a;0,000;187,091;n/a;n/a;0,229;12,387;n/a;n/a;0,000;40,400;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;14:45;15:00;0,000;76,534;n/a;n/a;0,536;183,108;n/a;n/a;0,227;11,053;n/a;n/a;0,000;27,337;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;15:00;15:15;0,000;22,771;n/a;n/a;1,330;52,513;n/a;n/a;0,720;4,499;n/a;n/a;0,000;10,891;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;15:15;15:30;0,000;0,866;n/a;n/a;1,401;3,125;n/a;n/a;0,722;5,221;n/a;n/a;0,000;2,328;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;15:30;15:45;0,000;0,867;n/a;n/a;1,605;2,168;n/a;n/a;0,758;3,672;n/a;n/a;0,037;3,796;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;15:45;16:00;0,124;1,022;n/a;n/a;17,490;2,920;n/a;n/a;8,509;3,476;n/a;n/a;0,000;3,970;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;16:00;16:15;0,000;0,676;n/a;n/a;2,419;4,474;n/a;n/a;1,940;3,403;n/a;n/a;0,001;3,110;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;16:15;16:30;0,000;0,599;n/a;n/a;0,975;3,225;n/a;n/a;0,845;3,577;n/a;n/a;0,001;3,047;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;16:30;16:45;0,000;3,800;n/a;n/a;5,111;5,477;n/a;n/a;1,283;5,151;n/a;n/a;0,055;3,332;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;16:45;17:00;0,009;0,996;n/a;n/a;29,155;6,505;n/a;n/a;8,780;4,414;n/a;n/a;0,000;3,249;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;17:00;17:15;0,000;22,319;n/a;n/a;10,314;23,908;n/a;n/a;0,638;5,779;n/a;n/a;0,000;1,296;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;17:15;17:30;0,000;141,454;n/a;n/a;0,000;443,806;n/a;n/a;0,119;14,882;n/a;n/a;0,000;15,077;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;17:30;17:45;0,000;136,539;n/a;n/a;0,000;299,950;n/a;n/a;0,132;14,373;n/a;n/a;0,000;14,088;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;17:45;18:00;0,022;24,048;n/a;n/a;1,839;50,926;n/a;n/a;1,091;6,575;n/a;n/a;0,000;1,581;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;18:00;18:15;0,012;7,380;n/a;n/a;4,887;22,104;n/a;n/a;0,876;6,879;n/a;n/a;0,000;1,877;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;18:15;18:30;0,003;0,673;n/a;n/a;1,322;2,477;n/a;n/a;1,580;6,909;n/a;n/a;0,028;1,395;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;18:30;18:45;2,185;4,498;n/a;n/a;51,841;5,336;n/a;n/a;11,820;5,069;n/a;n/a;0,354;1,567;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;18:45;19:00;13,082;0,311;n/a;n/a;89,158;1,959;n/a;n/a;27,994;4,364;n/a;n/a;2,845;0,953;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;19:00;19:15;16,894;0,231;n/a;n/a;50,162;2,719;n/a;n/a;19,759;4,134;n/a;n/a;0,915;1,535;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;19:15;19:30;10,584;0,608;n/a;n/a;134,528;1,425;n/a;n/a;33,532;3,784;n/a;n/a;1,154;1,137;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;19:30;19:45;0,677;0,159;n/a;n/a;42,251;0,068;n/a;n/a;16,141;4,074;n/a;n/a;0,093;2,289;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;19:45;20:00;0,034;0,122;n/a;n/a;18,731;0,324;n/a;n/a;11,060;4,397;n/a;n/a;0,001;1,256;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;20:00;20:15;0,000;1,374;n/a;n/a;7,162;2,004;n/a;n/a;7,873;3,662;n/a;n/a;0,020;0,635;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;20:15;20:30;0,494;0,395;n/a;n/a;24,876;2,525;n/a;n/a;13,041;4,210;n/a;n/a;0,000;1,778;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;20:30;20:45;1,866;0,000;n/a;n/a;95,824;0,545;n/a;n/a;28,079;3,230;n/a;n/a;0,124;1,384;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;20:45;21:00;0,005;16,090;n/a;n/a;0,034;35,755;n/a;n/a;1,398;4,454;n/a;n/a;0,001;1,099;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;21:00;21:15;0,000;1,473;n/a;n/a;4,207;4,309;n/a;n/a;7,867;4,638;n/a;n/a;0,000;1,746;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;21:15;21:30;0,209;0,079;n/a;n/a;7,236;2,326;n/a;n/a;3,306;3,673;n/a;n/a;0,000;1,102;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;21:30;21:45;0,022;0,367;n/a;n/a;30,361;0,603;n/a;n/a;14,270;3,170;n/a;n/a;0,053;1,418;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;21:45;22:00;0,000;11,986;n/a;n/a;0,795;22,242;n/a;n/a;0,608;5,009;n/a;n/a;0,001;0,952;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;22:00;22:15;0,071;4,209;n/a;n/a;0,207;11,291;n/a;n/a;1,451;3,853;n/a;n/a;0,000;1,298;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;22:15;22:30;0,003;23,310;n/a;n/a;0,320;59,272;n/a;n/a;0,672;5,352;n/a;n/a;0,000;1,714;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;22:30;22:45;0,000;21,110;n/a;n/a;8,942;63,051;n/a;n/a;5,031;3,668;n/a;n/a;0,098;1,459;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;22:45;23:00;0,000;73,380;n/a;n/a;3,575;214,688;n/a;n/a;0,356;7,696;n/a;n/a;0,033;6,099;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;23:00;23:15;0,835;12,349;n/a;n/a;3,742;32,712;n/a;n/a;6,155;4,523;n/a;n/a;0,013;1,931;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;23:15;23:30;0,002;8,848;n/a;n/a;1,602;15,545;n/a;n/a;4,499;9,056;n/a;n/a;0,012;0,841;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;23:30;23:45;0,001;20,398;n/a;n/a;0,904;37,584;n/a;n/a;0,594;5,666;n/a;n/a;0,093;4,683;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
09.07.2021;23:45;00:00;0,000;20,051;n/a;n/a;1,068;42,415;n/a;n/a;0,559;4,684;n/a;n/a;0,115;2,930;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;00:00;00:15;0,281;6,376;n/a;n/a;108,589;13,918;n/a;n/a;29,972;2,087;n/a;n/a;18,079;0,325;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;00:15;00:30;0,221;18,350;n/a;n/a;9,637;2,032;n/a;n/a;17,197;3,876;n/a;n/a;1,301;0,630;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;00:30;00:45;0,048;52,165;n/a;n/a;5,289;4,389;n/a;n/a;0,727;5,197;n/a;n/a;0,195;2,838;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;00:45;01:00;0,000;172,970;n/a;n/a;0,064;74,699;n/a;n/a;0,458;12,110;n/a;n/a;0,000;35,493;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;01:00;01:15;0,135;38,172;n/a;n/a;0,363;16,433;n/a;n/a;1,416;5,257;n/a;n/a;0,604;13,423;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;01:15;01:30;0,000;50,252;n/a;n/a;3,574;19,030;n/a;n/a;1,522;5,187;n/a;n/a;0,880;4,242;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;01:30;01:45;0,107;21,428;n/a;n/a;6,526;2,481;n/a;n/a;1,513;4,236;n/a;n/a;0,480;7,269;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;01:45;02:00;0,027;44,670;n/a;n/a;1,330;2,786;n/a;n/a;0,579;6,335;n/a;n/a;0,408;1,624;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;02:00;02:15;0,204;5,789;n/a;n/a;5,608;1,646;n/a;n/a;14,263;3,423;n/a;n/a;0,722;1,520;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;02:15;02:30;0,079;4,840;n/a;n/a;0,508;1,296;n/a;n/a;2,019;4,157;n/a;n/a;0,545;1,185;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;02:30;02:45;0,166;0,199;n/a;n/a;7,404;4,284;n/a;n/a;15,963;3,647;n/a;n/a;0,311;0,804;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;02:45;03:00;0,127;16,557;n/a;n/a;0,809;1,965;n/a;n/a;0,553;3,509;n/a;n/a;0,224;0,701;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;03:00;03:15;0,233;4,142;n/a;n/a;31,806;1,188;n/a;n/a;9,384;3,061;n/a;n/a;1,880;1,245;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;03:15;03:30;0,177;14,870;n/a;n/a;0,878;2,078;n/a;n/a;7,039;3,507;n/a;n/a;0,075;0,904;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;03:30;03:45;0,110;30,991;n/a;n/a;1,276;1,858;n/a;n/a;0,858;4,293;n/a;n/a;0,475;2,188;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;03:45;04:00;0,051;27,470;n/a;n/a;0,450;1,281;n/a;n/a;1,180;4,271;n/a;n/a;0,570;0,494;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;04:00;04:15;0,594;4,125;n/a;n/a;0,711;1,008;n/a;n/a;0,808;3,144;n/a;n/a;0,027;0,650;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;04:15;04:30;0,035;50,902;n/a;n/a;1,330;34,492;n/a;n/a;0,364;6,388;n/a;n/a;0,002;1,122;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;04:30;04:45;0,025;105,452;n/a;n/a;0,010;64,575;n/a;n/a;0,362;8,317;n/a;n/a;0,000;1,584;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;04:45;05:00;0,023;98,949;n/a;n/a;0,026;59,179;n/a;n/a;0,356;9,427;n/a;n/a;0,029;2,129;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;05:00;05:15;4,502;33,252;n/a;n/a;23,105;12,879;n/a;n/a;4,270;5,434;n/a;n/a;0,325;1,039;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;05:15;05:30;0,024;46,516;n/a;n/a;2,198;9,916;n/a;n/a;0,337;5,110;n/a;n/a;0,005;0,730;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;05:30;05:45;0,026;134,194;n/a;n/a;3,805;92,253;n/a;n/a;0,347;13,134;n/a;n/a;0,000;7,195;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;05:45;06:00;0,242;47,304;n/a;n/a;0,750;18,586;n/a;n/a;0,530;5,986;n/a;n/a;0,000;0,721;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
10.07.2021;06:00;06:15;0,165;70,786;n/a;n/a;0,341;30,770;n/a;n/a;0,376;6,102;n/a;n/a;0,009;1,712;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
